email,n_samples,positive_rate,mean_score,accuracy,balanced_accuracy,brier_score,log_loss,roc_auc,eval_subset
charitytestuser253@yopmail.com,2,1.0,0.4453456699848175,0.5,,0.31457565346868144,0.8266987189352658,,future_1_donations
charitytestuser289@yopmail.com,2,1.0,0.4441067576408386,0.5,,0.315746726026056,0.8290479121505692,,future_1_donations
charitytestuser58@yopmail.com,2,1.0,0.4400939345359802,0.5,,0.3195819653981644,0.836733593734822,,future_1_donations
charitytestuser237@yopmail.com,3,0.3333333333333333,0.7315948605537415,0.6666666666666666,0.75,0.32171476631894674,0.9796972440619792,1.0,future_1_donations
charitytestuser199@yopmail.com,2,0.0,0.5330931544303894,0.5,,0.3318454681647265,0.8849651908007622,,future_1_donations
charitytestuser523@yopmail.com,2,0.0,0.5347668528556824,0.5,,0.3329047721408682,0.8874137323447026,,future_1_donations
charitytestuser18@yopmail.com,2,0.5,0.39108240604400635,0.5,0.5,0.3347456555026107,0.872730900370075,0.0,future_1_donations
charitytestuser548@yopmail.com,2,0.0,0.539364755153656,0.5,,0.33587258358474203,0.8942027899294275,,future_1_donations
charitytestuser152@yopmail.com,2,1.0,0.42395564913749695,0.5,,0.34258851428364245,0.88899641592434,,future_1_donations
charitytestuser187@yopmail.com,2,1.0,0.5517871975898743,0.5,,0.3431135702416648,0.909307658884456,,future_1_donations
charitytestuser591@yopmail.com,3,0.3333333333333333,0.45210132002830505,0.3333333333333333,0.25,0.3435056111955847,0.8953270259986802,0.5,future_1_donations
charitytestuser56@yopmail.com,3,0.6666666666666666,0.3757965564727783,0.3333333333333333,0.5,0.3466763859625095,0.8946220549095744,0.0,future_1_donations
charitytestuser25@yopmail.com,4,0.5,0.629637598991394,0.5,0.5,0.34714490174985646,1.049298934351782,0.5,future_1_donations
charitytestuser320@yopmail.com,2,1.0,0.529829204082489,0.5,,0.34811621213802824,0.9364955606188126,,future_1_donations
charitytestuser69@yopmail.com,2,1.0,0.4682270586490631,0.5,,0.3629684393644236,0.9864586873914106,,future_1_donations
charitytestuser213@yopmail.com,4,0.75,0.48176637291908264,0.25,0.16666666666666666,0.3667585215752405,0.940279848816794,0.3333333333333333,future_1_donations
charitytestuser141@yopmail.com,4,0.75,0.5972565412521362,0.5,0.3333333333333333,0.36686071043969815,0.9649221646131191,0.3333333333333333,future_1_donations
charitytestuser467@yopmail.com,3,0.3333333333333333,0.4501425325870514,0.3333333333333333,0.25,0.3716360120646535,0.9607238024276947,0.5,future_1_donations
charitytestuser382@yopmail.com,2,0.5,0.2534354329109192,0.5,0.5,0.4009135437572646,1.0904929390307894,0.0,future_1_donations
charitytestuser475@yopmail.com,2,1.0,0.3674730658531189,0.0,,0.40439090774246456,1.0172881299206993,,future_1_donations
charitytestuser161@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser204@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser271@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser303@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser321@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser322@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser378@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser379@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser415@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser443@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser446@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser455@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser460@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser520@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser559@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser583@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser585@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser605@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser658@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser670@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_1_donations
charitytestuser51@yopmail.com,3,0.6666666666666666,0.6007348895072937,0.3333333333333333,0.25,0.4075784029538753,1.0526460645696674,0.0,future_1_donations
charitytestuser140@yopmail.com,2,0.5,0.8915999531745911,0.5,0.5,0.41036842761956294,1.2054822160428638,0.0,future_1_donations
charitytestuser173@yopmail.com,2,1.0,0.3585149347782135,0.0,,0.42008614984789805,1.060340572052533,,future_1_donations
charitytestuser55@yopmail.com,2,1.0,0.35375696420669556,0.0,,0.4202707898042246,1.0498087779477343,,future_1_donations
charitytestuser358@yopmail.com,1,1.0,0.350382536649704,0.0,,0.4220028486896732,1.0487297594903418,,future_1_donations
charitytestuser142@yopmail.com,1,1.0,0.3465854227542877,0.0,,0.4269506097571929,1.059625960420379,,future_1_donations
charitytestuser60@yopmail.com,1,1.0,0.34454578161239624,0.0,,0.42962023240210456,1.0655283044336792,,future_1_donations
charitytestuser63@yopmail.com,2,0.5,0.9359884262084961,0.5,0.5,0.435687942870576,1.3717007391958953,1.0,future_1_donations
charitytestuser78@yopmail.com,4,0.75,0.44586360454559326,0.25,0.16666666666666666,0.4372139969847191,1.15407715825918,0.3333333333333333,future_1_donations
charitytestuser275@yopmail.com,4,0.25,0.7349741458892822,0.5,0.6666666666666666,0.4391261117316026,1.3879323181074517,1.0,future_1_donations
charitytestuser225@yopmail.com,1,1.0,0.33060750365257263,0.0,,0.44808631416624056,1.1068233967790655,,future_1_donations
charitytestuser288@yopmail.com,1,1.0,0.330219030380249,0.0,,0.4486065472647738,1.1079991162669083,,future_1_donations
charitytestuser211@yopmail.com,1,1.0,0.3299318850040436,0.0,,0.4489912787342343,1.1088690549055527,,future_1_donations
charitytestuser166@yopmail.com,1,1.0,0.32872188091278076,0.0,,0.4506143131652749,1.1125432324935014,,future_1_donations
charitytestuser328@yopmail.com,2,0.5,0.9416117668151855,0.5,0.5,0.451526434719165,1.5125071848513483,0.0,future_1_donations
charitytestuser919@yopmail.com,2,0.0,0.5459448099136353,0.5,,0.45188560058966953,1.475032971412889,,future_1_donations
charitytestuser30@yopmail.com,1,1.0,0.32733121514320374,0.0,,0.45248329412071886,1.1167827303659938,,future_1_donations
charitytestuser334@yopmail.com,3,0.3333333333333333,0.5117269158363342,0.3333333333333333,0.25,0.45462509335457746,1.2590400936982602,0.5,future_1_donations
charitytestuser484@yopmail.com,2,0.5,0.30220091342926025,0.5,0.5,0.45589087568936704,1.223846020304737,0.0,future_1_donations
charitytestuser726@yopmail.com,1,1.0,0.323331743478775,0.0,,0.4578799293834743,1.1290764132408606,,future_1_donations
charitytestuser16@yopmail.com,1,1.0,0.3194166421890259,0.0,,0.46319370692926043,1.141258940021907,,future_1_donations
charitytestuser220@yopmail.com,1,0.0,0.6809641718864441,0.0,,0.4637122033929906,1.1424518686684206,,future_1_donations
charitytestuser503@yopmail.com,1,1.0,0.31478801369667053,0.0,,0.46951546617375417,1.1558558390955918,,future_1_donations
charitytestuser815@yopmail.com,2,0.0,0.590737521648407,0.5,,0.4696706244688742,1.530979140394093,,future_1_donations
charitytestuser933@yopmail.com,2,0.0,0.590737521648407,0.5,,0.4696706244688742,1.530979140394093,,future_1_donations
charitytestuser541@yopmail.com,2,0.5,0.8447773456573486,0.5,0.5,0.47097002435616453,1.5344822643866975,0.0,future_1_donations
charitytestuser383@yopmail.com,3,0.6666666666666666,0.29477381706237793,0.3333333333333333,0.5,0.48272607386029676,1.2562824345835333,0.0,future_1_donations
charitytestuser687@yopmail.com,1,1.0,0.3020952641963959,0.0,,0.4870710202570985,1.197012866990452,,future_1_donations
charitytestuser563@yopmail.com,2,0.0,0.6264721751213074,0.5,,0.48961437472496394,1.580586086625691,,future_1_donations
charitytestuser669@yopmail.com,2,0.0,0.641351044178009,0.5,,0.49942452575486485,1.602785987102976,,future_1_donations
charitytestuser697@yopmail.com,2,0.0,0.641351044178009,0.5,,0.49942452575486485,1.602785987102976,,future_1_donations
charitytestuser831@yopmail.com,3,0.6666666666666666,0.5439160466194153,0.3333333333333333,0.25,0.5031320958156301,1.3123640762449913,0.0,future_1_donations
charitytestuser765@yopmail.com,2,0.0,0.6476354598999023,0.5,,0.503834030084862,1.6124669394978608,,future_1_donations
charitytestuser841@yopmail.com,2,0.0,0.6476354598999023,0.5,,0.503834030084862,1.6124669394978608,,future_1_donations
charitytestuser278@yopmail.com,2,0.0,0.6437869071960449,0.5,,0.504006833117618,1.64381137788457,,future_1_donations
charitytestuser685@yopmail.com,1,1.0,0.2868286073207855,0.0,,0.5086134353360103,1.248870428645308,,future_1_donations
charitytestuser409@yopmail.com,1,1.0,0.28637295961380005,0.0,,0.5092635527703671,1.250460263109285,,future_1_donations
charitytestuser648@yopmail.com,2,0.5,0.572439432144165,0.0,0.0,0.5098670017098925,1.2714341299869103,0.0,future_1_donations
charitytestuser27@yopmail.com,3,0.6666666666666666,0.6252383589744568,0.3333333333333333,0.25,0.5203222020392466,1.5006643320086728,0.0,future_1_donations
charitytestuser454@yopmail.com,1,1.0,0.2666586637496948,0.0,,0.5377895154533832,1.321785851371301,,future_1_donations
charitytestuser608@yopmail.com,1,1.0,0.2643110156059265,0.0,,0.5412382817587833,1.330628779822229,,future_1_donations
charitytestuser412@yopmail.com,2,1.0,0.25534719228744507,0.0,,0.5548908685408436,1.3680774095492918,,future_1_donations
charitytestuser401@yopmail.com,1,1.0,0.2493312954902649,0.0,,0.563503503930324,1.388972762876557,,future_1_donations
charitytestuser384@yopmail.com,2,0.5,0.5465328097343445,0.0,0.0,0.5640099614861107,1.402114835638174,0.0,future_1_donations
charitytestuser143@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser167@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser247@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser505@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser552@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser578@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser636@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser637@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser643@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser68@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser746@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser766@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser770@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser779@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser808@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser814@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser860@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser861@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser870@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser882@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser914@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_1_donations
charitytestuser348@yopmail.com,1,1.0,0.24331870675086975,0.0,,0.5725665795531762,1.4133831445574438,,future_1_donations
charitytestuser941@yopmail.com,1,1.0,0.24331870675086975,0.0,,0.5725665795531762,1.4133831445574438,,future_1_donations
charitytestuser24@yopmail.com,1,1.0,0.23734357953071594,0.0,,0.5816448156830214,1.4382464849901797,,future_1_donations
charitytestuser50@yopmail.com,2,0.5,0.40823137760162354,0.0,0.0,0.5824022067400377,1.4945875996362206,0.0,future_1_donations
charitytestuser181@yopmail.com,2,1.0,0.24440112709999084,0.0,,0.5847764686898344,1.5408075109524542,,future_1_donations
charitytestuser616@yopmail.com,3,0.3333333333333333,0.936703622341156,0.3333333333333333,0.5,0.585310452372493,1.8536237883889946,1.0,future_1_donations
charitytestuser795@yopmail.com,1,1.0,0.23030097782611847,0.0,,0.5924365847354294,1.4683682262847089,,future_1_donations
charitytestuser950@yopmail.com,1,1.0,0.22291985154151917,0.0,,0.6038535571282546,1.500942982253035,,future_1_donations
charitytestuser802@yopmail.com,1,0.0,0.7832444906234741,0.0,,0.6134719320920254,1.528985245529061,,future_1_donations
charitytestuser557@yopmail.com,1,1.0,0.2141675502061844,0.0,,0.6175326391489497,1.5409966254130343,,future_1_donations
charitytestuser491@yopmail.com,1,1.0,0.1996973752975464,0.0,,0.6404842911056363,1.6109521818738493,,future_1_donations
charitytestuser524@yopmail.com,2,0.5,0.6501150131225586,0.0,0.0,0.6435436356401159,1.899526380594702,0.0,future_1_donations
charitytestuser549@yopmail.com,2,0.5,0.6501150131225586,0.0,0.0,0.6435436356401159,1.899526380594702,0.0,future_1_donations
charitytestuser576@yopmail.com,2,0.5,0.6501150131225586,0.0,0.0,0.6435436356401159,1.899526380594702,0.0,future_1_donations
charitytestuser553@yopmail.com,1,1.0,0.18728512525558472,0.0,,0.6605054676308306,1.6751230893671074,,future_1_donations
charitytestuser325@yopmail.com,1,1.0,0.17793549597263336,0.0,,0.6757900487817603,1.7263341765425568,,future_1_donations
charitytestuser558@yopmail.com,1,1.0,0.16341416537761688,0.0,,0.6998758586908294,1.8114674088962344,,future_1_donations
charitytestuser601@yopmail.com,2,0.0,0.8447773456573486,0.0,,0.7223683493225952,2.0875242578868254,,future_1_donations
charitytestuser755@yopmail.com,2,0.0,0.8447773456573486,0.0,,0.7223683493225952,2.0875242578868254,,future_1_donations
charitytestuser283@yopmail.com,1,0.0,0.9165647625923157,0.0,,0.840090964025908,2.4836845479665204,,future_1_donations
charitytestuser230@yopmail.com,1,0.0,0.9347716569900513,0.0,,0.8737980507119261,2.729861195766456,,future_1_donations
charitytestuser511@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser586@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser593@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser652@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser686@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser716@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser772@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser816@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser906@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser907@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser926@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser954@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_1_donations
charitytestuser675@yopmail.com,1,0.0,0.9398776292800903,0.0,,0.8833699580211629,2.8113732817425987,,future_1_donations
charitytestuser5@yopmail.com,2,1.0,0.9694741368293762,1.0,,0.0009885476825743922,0.031031656100357678,,future_2_donations
charitytestuser280@yopmail.com,1,1.0,0.9439491629600525,1.0,,0.0031416963328787517,0.05768296708330484,,future_2_donations
charitytestuser21@yopmail.com,1,1.0,0.9426698684692383,1.0,,0.003286743981334439,0.0590391441021701,,future_2_donations
charitytestuser584@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser644@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser691@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser724@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser743@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser830@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_2_donations
charitytestuser295@yopmail.com,1,1.0,0.9360151290893555,1.0,,0.004094063705451845,0.06612363907817018,,future_2_donations
charitytestuser148@yopmail.com,1,1.0,0.9315709471702576,1.0,,0.004682535271175681,0.07088292740687156,,future_2_donations
charitytestuser339@yopmail.com,1,1.0,0.9305952787399292,1.0,,0.004817015333188124,0.07193081293506103,,future_2_donations
charitytestuser589@yopmail.com,1,1.0,0.9289063811302185,1.0,,0.005054302644001751,0.07374731905663388,,future_2_donations
charitytestuser739@yopmail.com,1,1.0,0.9281286597251892,1.0,,0.00516548955289764,0.07458491386059576,,future_2_donations
charitytestuser557@yopmail.com,1,1.0,0.9240692257881165,1.0,,0.005765482472416039,0.07896829046268354,,future_2_donations
charitytestuser428@yopmail.com,1,1.0,0.9165647625923157,1.0,,0.006961438841276646,0.08712255125036907,,future_2_donations
charitytestuser39@yopmail.com,1,1.0,0.9027506113052368,1.0,,0.009457443601505133,0.10230894166585507,,future_2_donations
charitytestuser665@yopmail.com,1,0.0,0.13190248608589172,1.0,,0.01739826583563886,0.14145122741279498,,future_2_donations
charitytestuser60@yopmail.com,1,0.0,0.15373335778713226,1.0,,0.02363394529650642,0.1669207891140235,,future_2_donations
charitytestuser462@yopmail.com,1,1.0,0.8193029165267944,1.0,,0.03265143597572262,0.19930140206187524,,future_2_donations
charitytestuser159@yopmail.com,1,0.0,0.19626055657863617,1.0,,0.03851820606855605,0.21848013767349628,,future_2_donations
charitytestuser255@yopmail.com,1,0.0,0.23149473965168,1.0,,0.0535898144863991,0.26330787107138937,,future_2_donations
charitytestuser834@yopmail.com,1,0.0,0.23278549313545227,1.0,,0.054189085814315696,0.26498884674842027,,future_2_donations
charitytestuser882@yopmail.com,1,0.0,0.24331870675086975,1.0,,0.05920399305491575,0.2788131270764318,,future_2_donations
charitytestuser490@yopmail.com,1,1.0,0.7513983249664307,1.0,,0.06180279282949641,0.28581937506164085,,future_2_donations
charitytestuser57@yopmail.com,1,1.0,0.7513983249664307,1.0,,0.06180279282949641,0.28581937506164085,,future_2_donations
charitytestuser556@yopmail.com,2,0.5,0.6552026867866516,1.0,1.0,0.07119699398169255,0.2647252262390657,1.0,future_2_donations
charitytestuser300@yopmail.com,1,0.0,0.3003963828086853,1.0,,0.0902379868045422,0.357241365480395,,future_2_donations
charitytestuser409@yopmail.com,1,0.0,0.3095346689224243,1.0,,0.09581171126491483,0.3703895158254616,,future_2_donations
charitytestuser592@yopmail.com,2,0.0,0.3181353509426117,1.0,,0.1012101015193787,0.3829241026275083,,future_2_donations
charitytestuser654@yopmail.com,1,0.0,0.3181353509426117,1.0,,0.1012101015193787,0.3829241026275083,,future_2_donations
charitytestuser355@yopmail.com,1,0.0,0.3188715875148773,1.0,,0.10167908932425807,0.3840044260196721,,future_2_donations
charitytestuser483@yopmail.com,1,0.0,0.3188715875148773,1.0,,0.10167908932425807,0.3840044260196721,,future_2_donations
charitytestuser450@yopmail.com,1,0.0,0.32733121514320374,1.0,,0.10714572440712633,0.3965022177969582,,future_2_donations
charitytestuser94@yopmail.com,1,0.0,0.3313041627407074,1.0,,0.10976244824932113,0.4024259750660119,,future_2_donations
charitytestuser338@yopmail.com,1,0.0,0.3383300006389618,1.0,,0.11446718933235989,0.4129883377239507,,future_2_donations
charitytestuser647@yopmail.com,1,0.0,0.3655514121055603,1.0,,0.13362783489236918,0.4549990228577599,,future_2_donations
charitytestuser466@yopmail.com,1,0.0,0.4096319079399109,1.0,,0.16779830000249163,0.5270090517700072,,future_2_donations
charitytestuser225@yopmail.com,1,0.0,0.4277207851409912,1.0,,0.18294507004162597,0.5581282688374702,,future_2_donations
charitytestuser630@yopmail.com,1,1.0,0.3620736598968506,0.0,,0.40695001539739906,1.0159076074776499,,future_2_donations
charitytestuser208@yopmail.com,1,1.0,0.3546198904514313,0.0,,0.41651548580092257,1.0367087942715327,,future_2_donations
charitytestuser345@yopmail.com,1,1.0,0.34454578161239624,0.0,,0.42962023240210456,1.0655283044336792,,future_2_donations
charitytestuser38@yopmail.com,1,1.0,0.32733121514320374,0.0,,0.45248329412071886,1.1167827303659938,,future_2_donations
charitytestuser257@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_2_donations
charitytestuser833@yopmail.com,1,0.0,0.7513983249664307,0.0,,0.5645994427623577,1.3919033620618968,,future_2_donations
charitytestuser545@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_2_donations
charitytestuser879@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_2_donations
charitytestuser960@yopmail.com,1,0.0,0.9381563067436218,0.0,,0.8801372558828326,2.783145153711754,,future_2_donations
charitytestuser321@yopmail.com,1,0.0,0.9439491629600525,0.0,,0.8910400222529837,2.8814961957673138,,future_2_donations
charitytestuser23@yopmail.com,1,1.0,0.9791087508201599,1.0,,0.00043644429229416914,0.021112559045710192,,future_3_donations
charitytestuser200@yopmail.com,1,1.0,0.9404059052467346,1.0,,0.0035514561294611724,0.06144368283069126,,future_3_donations
charitytestuser986@yopmail.com,1,1.0,0.9381563067436218,1.0,,0.003824642395588995,0.06383870553910864,,future_3_donations
charitytestuser141@yopmail.com,1,1.0,0.9336748123168945,1.0,,0.004399030521199165,0.06862706806165347,,future_3_donations
charitytestuser195@yopmail.com,1,1.0,0.9317190051078796,1.0,,0.004662294263457767,0.07072400642116812,,future_3_donations
charitytestuser19@yopmail.com,1,1.0,0.9314683079719543,1.0,,0.004696592812226896,0.07099311209366628,,future_3_donations
charitytestuser719@yopmail.com,1,0.0,0.17261667549610138,1.0,,0.029796516659326366,0.18948717925038233,,future_3_donations
charitytestuser671@yopmail.com,1,0.0,0.17694421112537384,1.0,,0.03130925385078087,0.19473129339154902,,future_3_donations
charitytestuser89@yopmail.com,1,0.0,0.23014064133167267,1.0,,0.0529647147925536,0.2615474318972419,,future_3_donations
charitytestuser271@yopmail.com,1,0.0,0.24331870675086975,1.0,,0.05920399305491575,0.2788131270764318,,future_3_donations
charitytestuser259@yopmail.com,1,0.0,0.3188715875148773,1.0,,0.10167908932425807,0.3840044260196721,,future_3_donations
charitytestuser355@yopmail.com,1,0.0,0.32285478711128235,1.0,,0.10423521356067145,0.38986953440479666,,future_3_donations
